ADTF_CHUNK_TIME,INS_ANGLE_TRUE_HEADING,INS_Pos_Abs_Latitude,INS_Pos_Abs_Longitude,INS_Vel_Frame_X,INS_Vel_Frame_Y,INS_Vel_Frame_Z
56273059,26036,348414347,-1168065050,-1119,6585,1
56282686,26036,348414342,-1168065014,-1119,6585,-1
56292691,26036,348414337,-1168064979,-1118,6585,-4
56303038,26035,348414332,-1168064943,-1119,6585,-7
56312849,26035,348414327,-1168064906,-1117,6585,-10
56322752,26035,348414322,-1168064870,-1119,6585,-14
56332710,26035,348414317,-1168064834,-1118,6584,-18
56342699,26034,348414312,-1168064799,-1118,6584,-22
56354148,26034,348414307,-1168064763,-1117,6584,-26
56363402,26034,348414302,-1168064726,-1118,6584,-30
56372751,26033,348414297,-1168064690,-1118,6584,-33
56382695,26033,348414291,-1168064654,-1118,6584,-36
56392717,26033,348414286,-1168064619,-1118,6583,-40
56403608,26032,348414281,-1168064583,-1118,6583,-44
56414154,26032,348414276,-1168064546,-1119,6583,-49
56422737,26032,348414271,-1168064510,-1119,6583,-53
56432716,26032,348414266,-1168064474,-1119,6583,-57
56443226,26032,348414261,-1168064439,-1120,6582,-60
56454246,26032,348414256,-1168064403,-1119,6582,-63
56462821,26032,348414251,-1168064366,-1120,6581,-66
56472757,26032,348414246,-1168064330,-1121,6580,-69
56482684,26032,348414241,-1168064295,-1121,6580,-73
56492699,26032,348414236,-1168064259,-1122,6580,-76
56502997,26032,348414231,-1168064223,-1121,6580,-78
56513647,26032,348414226,-1168064186,-1122,6580,-80
56522769,26032,348414221,-1168064150,-1121,6579,-80
56532714,26032,348414216,-1168064115,-1122,6579,-82
56542705,26032,348414211,-1168064079,-1121,6579,-83
56552904,26032,348414206,-1168064043,-1122,6579,-86
56562836,26033,348414201,-1168064006,-1121,6579,-88
56572756,26033,348414196,-1168063971,-1122,6578,-88
56582671,26033,348414191,-1168063935,-1122,6578,-88
56593208,26033,348414186,-1168063899,-1122,6577,-87
56603492,26033,348414180,-1168063864,-1122,6577,-87
56612826,26034,348414175,-1168063826,-1121,6577,-87
56622756,26034,348414170,-1168063791,-1121,6577,-87
56632727,26034,348414165,-1168063755,-1120,6577,-86
56642693,26034,348414160,-1168063719,-1123,6576,-84
56652903,26035,348414155,-1168063684,-1121,6576,-83
56662840,26035,348414150,-1168063647,-1122,6576,-82
56672764,26035,348414145,-1168063611,-1122,6576,-81
56682987,26035,348414140,-1168063575,-1122,6576,-80
56692690,26036,348414135,-1168063540,-1122,6576,-79
56703038,26036,348414130,-1168063504,-1121,6576,-77
56712897,26036,348414125,-1168063467,-1124,6574,-75
56722765,26036,348414120,-1168063431,-1121,6575,-73
56732679,26036,348414115,-1168063396,-1124,6575,-71
56742707,26037,348414110,-1168063360,-1122,6575,-69
56753705,26037,348414105,-1168063324,-1123,6575,-67
56762811,26037,348414100,-1168063287,-1123,6575,-65
56772759,26037,348414095,-1168063252,-1122,6575,-62
56782889,26037,348414090,-1168063216,-1123,6574,-60
56793346,26038,348414085,-1168063180,-1122,6575,-59
56803567,26038,348414079,-1168063145,-1123,6575,-57
56812888,26038,348414074,-1168063107,-1122,6575,-55
56823213,26038,348414069,-1168063072,-1122,6574,-52
56832754,26038,348414064,-1168063036,-1122,6574,-50
56842697,26038,348414059,-1168063001,-1122,6574,-48
56852989,26038,348414054,-1168062965,-1122,6574,-46
56862835,26038,348414049,-1168062928,-1121,6574,-45
56872766,26038,348414044,-1168062892,-1121,6575,-44
56882691,26038,348414039,-1168062856,-1121,6574,-42
56892685,26038,348414034,-1168062821,-1120,6574,-41
56902908,26038,348414029,-1168062785,-1120,6574,-39
56913701,26038,348414024,-1168062748,-1120,6573,-38
56922759,26038,348414019,-1168062712,-1120,6574,-37
56932676,26038,348414014,-1168062677,-1120,6574,-37
56942703,26038,348414009,-1168062641,-1119,6574,-36
56953355,26038,348414004,-1168062605,-1120,6574,-36
56962824,26038,348413999,-1168062568,-1119,6573,-36
56972751,26038,348413994,-1168062533,-1119,6573,-35
56983216,26038,348413989,-1168062497,-1119,6573,-35
56992685,26037,348413984,-1168062461,-1119,6573,-35
57002925,26037,348413979,-1168062426,-1119,6573,-35
57013746,26037,348413974,-1168062389,-1119,6573,-36
57022751,26037,348413968,-1168062353,-1119,6573,-37
57032702,26037,348413963,-1168062317,-1120,6572,-37
57042696,26037,348413958,-1168062282,-1120,6572,-38
57053606,26037,348413953,-1168062246,-1120,6572,-40
57062840,26037,348413948,-1168062209,-1120,6572,-41
57073891,26037,348413943,-1168062173,-1120,6572,-42
57082662,26037,348413938,-1168062138,-1120,6572,-43
57092677,26038,348413933,-1168062102,-1120,6571,-44
57102946,26038,348413928,-1168062066,-1120,6571,-44
57112831,26038,348413923,-1168062029,-1120,6571,-46
57122807,26038,348413918,-1168061994,-1121,6571,-48
57132690,26038,348413913,-1168061958,-1120,6571,-49
57142699,26038,348413908,-1168061922,-1121,6571,-51
57153813,26038,348413903,-1168061887,-1120,6570,-52
57162818,26038,348413898,-1168061850,-1121,6570,-52
57173365,26038,348413893,-1168061814,-1120,6570,-53
57182687,26038,348413888,-1168061779,-1121,6570,-54
57192732,26037,348413883,-1168061743,-1120,6570,-55
57202892,26037,348413878,-1168061707,-1120,6570,-57
57212956,26037,348413873,-1168061670,-1119,6569,-58
57222767,26037,348413868,-1168061635,-1119,6569,-59
57232954,26037,348413863,-1168061599,-1119,6569,-59
57242684,26037,348413858,-1168061563,-1119,6569,-60
57253254,26036,348413852,-1168061528,-1118,6569,-60
57262815,26036,348413847,-1168061491,-1118,6569,-60
57272894,26036,348413842,-1168061455,-1118,6569,-61
57282692,26036,348413837,-1168061419,-1117,6569,-61
57292684,26035,348413832,-1168061384,-1117,6569,-61
57303365,26035,348413827,-1168061348,-1117,6569,-62
57313548,26035,348413822,-1168061311,-1116,6569,-62
57322986,26035,348413817,-1168061275,-1116,6569,-61
57332658,26034,348413812,-1168061240,-1117,6569,-60
57342690,26034,348413807,-1168061204,-1116,6568,-59
57352939,26034,348413802,-1168061169,-1116,6568,-59
57364139,26033,348413797,-1168061132,-1116,6569,-59
57372723,26033,348413792,-1168061096,-1118,6569,-59
57382701,26033,348413787,-1168061060,-1117,6569,-59
57395509,26032,348413782,-1168061025,-1118,6568,-59
57403705,26032,348413777,-1168060989,-1118,6568,-57
57412884,26032,348413772,-1168060952,-1118,6568,-55
57422728,26032,348413767,-1168060916,-1119,6568,-54
57432677,26032,348413762,-1168060881,-1120,6568,-53
57442696,26032,348413757,-1168060845,-1121,6568,-51
57452903,26032,348413752,-1168060810,-1121,6568,-50
57462892,26032,348413747,-1168060773,-1122,6568,-50
57472747,26033,348413742,-1168060737,-1122,6568,-50
57482688,26033,348413737,-1168060701,-1123,6568,-50
57493696,26033,348413732,-1168060666,-1124,6568,-49
57502905,26033,348413727,-1168060630,-1124,6567,-48
57512926,26033,348413722,-1168060593,-1125,6566,-48
57522953,26033,348413716,-1168060557,-1125,6567,-46
57532665,26033,348413711,-1168060522,-1125,6566,-46
57542695,26033,348413706,-1168060486,-1125,6566,-46
57553012,26033,348413701,-1168060451,-1126,6567,-46
57562902,26033,348413696,-1168060414,-1126,6567,-46
57572731,26033,348413691,-1168060378,-1125,6567,-45
57582693,26034,348413686,-1168060342,-1126,6566,-43
57592687,26034,348413681,-1168060307,-1125,6566,-41
57602887,26033,348413676,-1168060271,-1127,6566,-40
57613698,26033,348413671,-1168060234,-1126,6566,-40
57623337,26033,348413666,-1168060198,-1127,6567,-40
57632891,26033,348413661,-1168060163,-1126,6567,-40
57642984,26033,348413656,-1168060127,-1127,6567,-39
57653056,26033,348413651,-1168060092,-1127,6566,-38
57662893,26033,348413645,-1168060055,-1126,6566,-36
57673904,26033,348413640,-1168060019,-1127,6566,-35
57682653,26033,348413635,-1168059983,-1126,6567,-34
57692689,26032,348413630,-1168059948,-1126,6567,-33
57704097,26032,348413625,-1168059912,-1126,6567,-32
57713329,26032,348413620,-1168059875,-1126,6566,-31
57723481,26032,348413615,-1168059840,-1126,6567,-29
57733173,26032,348413610,-1168059804,-1126,6567,-28
57748892,26032,348413605,-1168059768,-1125,6567,-27
57752913,26032,348413600,-1168059733,-1127,6567,-27
57762963,26032,348413595,-1168059696,-1125,6567,-26
57772746,26032,348413590,-1168059660,-1126,6567,-25
57782685,26031,348413585,-1168059624,-1126,6567,-24
57793102,26031,348413580,-1168059589,-1125,6567,-23
57803684,26031,348413574,-1168059553,-1126,6567,-21
57813218,26031,348413569,-1168059516,-1125,6568,-21
57823513,26031,348413564,-1168059481,-1126,6568,-20
57832703,26031,348413559,-1168059445,-1125,6568,-18
57842720,26031,348413554,-1168059409,-1125,6568,-18
57852892,26031,348413549,-1168059374,-1125,6568,-17
57862853,26031,348413544,-1168059337,-1125,6568,-18
57873820,26031,348413539,-1168059301,-1125,6569,-18
57883775,26031,348413534,-1168059265,-1125,6569,-18
57893260,26031,348413529,-1168059230,-1125,6568,-17
57903523,26032,348413524,-1168059194,-1124,6568,-17
57912974,26032,348413519,-1168059157,-1125,6568,-16
57923737,26032,348413514,-1168059121,-1125,6568,-16
57935907,26032,348413509,-1168059086,-1124,6569,-17
57943914,26032,348413504,-1168059050,-1124,6569,-18
57953744,26033,348413498,-1168059015,-1124,6570,-19
57964087,26033,348413493,-1168058978,-1124,6570,-20
57973044,26033,348413488,-1168058942,-1123,6569,-20
57982675,26033,348413483,-1168058906,-1124,6569,-20
57992686,26033,348413478,-1168058871,-1123,6569,-21
58006735,26034,348413473,-1168058835,-1124,6569,-23
58012852,26034,348413468,-1168058798,-1124,6570,-26
58022752,26034,348413463,-1168058762,-1123,6570,-28
58033024,26034,348413458,-1168058727,-1123,6569,-29
58042695,26035,348413453,-1168058691,-1123,6569,-30
58053600,26035,348413448,-1168058656,-1123,6569,-31
58064058,26036,348413443,-1168058618,-1124,6569,-32
58072971,26036,348413438,-1168058583,-1124,6569,-33
58082908,26036,348413433,-1168058547,-1124,6569,-35
58092796,26037,348413428,-1168058512,-1123,6569,-36
58102880,26037,348413423,-1168058476,-1123,6569,-37
58112822,26038,348413418,-1168058439,-1124,6569,-38
58123033,26038,348413413,-1168058403,-1123,6569,-39
58132675,26038,348413407,-1168058368,-1124,6569,-40
58142698,26039,348413402,-1168058332,-1123,6570,-41
58156776,26039,348413397,-1168058296,-1123,6569,-43
58162802,26040,348413392,-1168058259,-1122,6569,-43
58172751,26040,348413387,-1168058224,-1123,6569,-44
58182723,26041,348413382,-1168058188,-1122,6569,-45
58194134,26041,348413377,-1168058153,-1122,6569,-45
58202885,26041,348413372,-1168058117,-1121,6570,-46
58212831,26042,348413367,-1168058080,-1121,6570,-46
58223037,26042,348413362,-1168058044,-1120,6570,-46
58232677,26042,348413357,-1168058009,-1120,6570,-46
58242688,26043,348413352,-1168057973,-1119,6570,-46
58252933,26043,348413347,-1168057937,-1118,6570,-46
58262818,26043,348413342,-1168057900,-1118,6570,-46
58272724,26043,348413337,-1168057865,-1117,6571,-46
58283073,26044,348413332,-1168057829,-1117,6571,-45
58292702,26044,348413327,-1168057793,-1117,6570,-45
58303615,26044,348413322,-1168057758,-1116,6571,-45
58312827,26044,348413317,-1168057721,-1115,6571,-45
58322721,26044,348413312,-1168057685,-1115,6571,-45
58332708,26044,348413307,-1168057649,-1114,6571,-44
58342688,26045,348413302,-1168057614,-1114,6571,-43
58352934,26045,348413297,-1168057578,-1113,6571,-41
58363417,26045,348413292,-1168057541,-1113,6571,-40
58372716,26045,348413287,-1168057505,-1112,6572,-40
58382823,26045,348413282,-1168057470,-1112,6572,-39
58392692,26045,348413277,-1168057434,-1111,6573,-39
58402905,26046,348413272,-1168057398,-1112,6572,-38
58412796,26046,348413267,-1168057361,-1111,6572,-38
58423285,26046,348413262,-1168057326,-1111,6572,-37
58433459,26046,348413257,-1168057290,-1110,6573,-37
58442679,26046,348413252,-1168057254,-1110,6573,-36
58453948,26046,348413247,-1168057219,-1109,6573,-36
58462822,26046,348413242,-1168057182,-1109,6573,-36
58472950,26046,348413237,-1168057146,-1109,6573,-35
58482647,26046,348413232,-1168057110,-1109,6573,-35
58492686,26047,348413227,-1168057075,-1108,6573,-35
58502899,26047,348413222,-1168057039,-1109,6573,-35
58512817,26047,348413217,-1168057002,-1109,6573,-34
58522734,26047,348413212,-1168056966,-1108,6574,-35
58532692,26048,348413207,-1168056931,-1109,6573,-34
58542698,26048,348413202,-1168056895,-1108,6573,-34
58552886,26048,348413197,-1168056859,-1108,6573,-34
58562793,26049,348413192,-1168056822,-1108,6573,-34
58572726,26049,348413187,-1168056787,-1108,6574,-35
58582691,26049,348413182,-1168056751,-1107,6574,-35
58592689,26050,348413177,-1168056715,-1108,6574,-35
58603127,26050,348413172,-1168056680,-1107,6574,-35
58612825,26050,348413167,-1168056642,-1107,6574,-35
58623477,26051,348413162,-1168056607,-1107,6574,-35
58632676,26051,348413157,-1168056571,-1106,6574,-36
58642692,26051,348413152,-1168056536,-1106,6574,-36
58652933,26052,348413147,-1168056500,-1106,6574,-37
58663436,26052,348413142,-1168056463,-1106,6574,-37
58672930,26052,348413137,-1168056427,-1106,6574,-37
58682642,26053,348413133,-1168056391,-1105,6574,-38
58693489,26053,348413128,-1168056356,-1105,6574,-39
58702856,26053,348413123,-1168056320,-1105,6574,-39
58712808,26054,348413118,-1168056283,-1104,6575,-40
58723613,26054,348413113,-1168056247,-1104,6574,-40
58732669,26054,348413108,-1168056212,-1104,6574,-40
58743000,26054,348413103,-1168056176,-1104,6574,-41
58753791,26054,348413098,-1168056140,-1103,6575,-41
58762990,26055,348413093,-1168056103,-1103,6575,-42
58772722,26055,348413088,-1168056068,-1103,6575,-43
58782682,26055,348413083,-1168056032,-1102,6575,-43
58792652,26055,348413078,-1168055996,-1102,6575,-43
58803606,26056,348413073,-1168055961,-1102,6575,-43
58812803,26056,348413068,-1168055924,-1102,6575,-44
58823723,26056,348413063,-1168055888,-1101,6575,-44
58832700,26056,348413058,-1168055852,-1100,6576,-45
58842709,26056,348413053,-1168055817,-1101,6575,-46
58853208,26056,348413048,-1168055781,-1100,6576,-46
58862823,26057,348413043,-1168055744,-1100,6575,-45
58872728,26057,348413038,-1168055708,-1099,6576,-46
58883817,26057,348413033,-1168055673,-1099,6576,-46
58892702,26057,348413028,-1168055637,-1099,6576,-46
58903333,26057,348413023,-1168055601,-1098,6576,-46
58912940,26057,348413019,-1168055564,-1098,6576,-45
58922701,26057,348413014,-1168055528,-1098,6576,-45
58932652,26058,348413009,-1168055493,-1098,6576,-44
58942677,26058,348413004,-1168055457,-1097,6576,-44
58953553,26058,348412999,-1168055422,-1097,6577,-44
58962794,26058,348412994,-1168055384,-1097,6577,-44
58973423,26058,348412989,-1168055349,-1097,6577,-44
58983174,26059,348412984,-1168055313,-1096,6577,-43
58993312,26059,348412979,-1168055277,-1096,6576,-42
59002853,26059,348412974,-1168055242,-1096,6577,-42
59012835,26059,348412969,-1168055205,-1095,6577,-42
59022748,26059,348412964,-1168055169,-1095,6577,-42
59032654,26060,348412959,-1168055133,-1095,6577,-41
59043021,26060,348412954,-1168055098,-1094,6577,-41
59052918,26060,348412949,-1168055062,-1095,6577,-40
59062795,26060,348412945,-1168055025,-1094,6578,-40
59072713,26060,348412940,-1168054989,-1094,6578,-40
59082684,26060,348412935,-1168054953,-1094,6578,-39
59092650,26060,348412930,-1168054918,-1093,6578,-39
59102905,26061,348412925,-1168054882,-1093,6578,-39
